id,weighting,tenure_type,region,gross_income,length_residence,weekly_rent,weekly_mortgage,freehold_leasehold
20220000885,2008.6134440817489,housing association,South East,20358.55,5-9 years,131.25,NA,NA
20220000886,1743.4536609722554,housing association,North East,9209,20-29 years,79.8076923076923,NA,NA
20220000888,518.6533554644735,owner occupied,South East,67617.94,two years,NA,330.11732144393596,freehold
20220000898,1049.7993653745657,private rented,South East,14828.8,one year,250.3807457569231,NA,NA
20220000900,1696.1565246227588,owner occupied,South East,56306.25,20-29 years,NA,80.76923076923077,freehold
20220000902,2982.662191401228,owner occupied,East,49748.4633,less than 1 year,NA,263.5480631836948,freehold
20220000903,11926.219755400212,owner occupied,South East,16929,10-19 years,NA,125.20005079947796,freehold
20220000906,3558.849875898769,owner occupied,South West,9209,30+ years,NA,NA,freehold
20220000907,2787.81041079059,owner occupied,East,18200,20-29 years,NA,64.15384615384616,freehold
20220000910,1831.0581583519229,owner occupied,Yorkshire and the Humber,25666.5,10-19 years,NA,NA,freehold
20220000912,2350.386127886991,private rented,South East,11115,10-19 years,150.19230769230768,NA,NA
20220000914,1438.143842326096,private rented,London,54806.25,less than 1 year,272.3076923076923,NA,NA
20220000915,1687.004878073961,private rented,North West,52841.04,3-4 years,152.30769230769232,NA,NA
20220000922,2278.692776266743,private rented,East Midlands,32875,one year,103.84615384615384,NA,NA
20220000927,2713.6135331214828,private rented,East,16157.5,10-19 years,126.92307692307692,NA,NA
20220000935,2246.9460293842367,private rented,North West,17517.31,one year,126.92307692307692,NA,NA
20220000936,2722.4835709477607,owner occupied,West Midlands,97500,3-4 years,NA,173.07692307692307,freehold
20220000937,4324.966806254263,owner occupied,London,35334.5,20-29 years,NA,NA,freehold
20220000939,840.6984548205737,housing association,Yorkshire and the Humber,36403.3928,5-9 years,100.3846153846154,NA,NA
20220000940,1953.8731419308444,owner occupied,Yorkshire and the Humber,10082.5,30+ years,NA,NA,freehold
20220000941,2670.665827614717,housing association,North West,9209,5-9 years,83.07692307692308,NA,NA
20220000945,639.3902972914311,housing association,West Midlands,9427.919999999998,two years,66.34615384615384,NA,NA
20220000947,1082.6677757426482,local authority,South West,13636.64,3-4 years,77.76923076923077,NA,NA
20220000949,1882.6839327597015,owner occupied,South West,30920.12,20-29 years,NA,NA,freehold
20220000959,7553.83195427555,owner occupied,Yorkshire and the Humber,69740,20-29 years,NA,56.53846153846154,freehold
20220000965,2637.5822697875296,owner occupied,Yorkshire and the Humber,59309.05,3-4 years,NA,184.6153846153846,freehold
20220000966,2164.4435938304773,owner occupied,Yorkshire and the Humber,54087.5,one year,NA,NA,freehold
20220000969,1905.718642423455,private rented,South East,43747.65294117647,two years,414.2307692307692,NA,NA
20220000971,3212.2892870535047,owner occupied,South West,51641,30+ years,NA,NA,freehold
20220000975,3551.760507739236,owner occupied,North West,31130,5-9 years,NA,NA,leasehold
20220000976,3961.4375546663287,owner occupied,South West,81175,20-29 years,NA,184.6153846153846,freehold
20220000979,1114.8454270844484,owner occupied,East,67875,3-4 years,NA,218.76923076923077,freehold
20220000982,1497.5670867758922,owner occupied,Yorkshire and the Humber,10642,20-29 years,NA,129.4357665470326,freehold
20220000986,1548.4714632040998,owner occupied,North West,13220.48,5-9 years,98.53846153846152,0.02307692307692308,NA
20220000990,1783.8494472921043,owner occupied,East,36357.8592,20-29 years,NA,107.59379365580138,freehold
20220000991,3440.830312306446,owner occupied,West Midlands,32955,30+ years,NA,NA,freehold
20220000993,1516.378701595021,owner occupied,South West,14056,20-29 years,NA,NA,freehold
20220000996,653.5899970203018,local authority,North East,5328.8,3-4 years,79,NA,NA
20220000998,911.0294729309442,private rented,Yorkshire and the Humber,17160,3-4 years,116.53846153846152,NA,NA
20220001007,2226.9753622228195,owner occupied,East,10715,3-4 years,NA,NA,freehold
20220001011,1182.1454027762422,owner occupied,London,100000,20-29 years,NA,NA,leasehold
20220001013,3371.63154290033,owner occupied,Yorkshire and the Humber,94637.5,20-29 years,NA,NA,freehold
20220001016,1318.7409377069002,housing association,East Midlands,14099.8,5-9 years,114,NA,NA
20220001018,1274.5286273899867,owner occupied,Yorkshire and the Humber,47580,20-29 years,NA,NA,freehold
20220001022,581.6793006902385,owner occupied,South East,22143.19,less than 1 year,NA,NA,freehold
20220001023,833.7104173086032,housing association,South East,21195,30+ years,125,NA,NA
20220001026,3068.0590886548357,owner occupied,London,100000,30+ years,NA,NA,freehold
20220001035,1489.6583942500345,owner occupied,North East,51076.476334,5-9 years,NA,NA,freehold
20220001039,3022.446321359059,owner occupied,South East,20955,5-9 years,NA,NA,freehold
20220001047,2253.121689484483,housing association,South East,11816.64,5-9 years,137.5,NA,NA
20220001048,1438.2755863885457,owner occupied,South West,53225,20-29 years,NA,98.07692307692308,freehold
20220001049,1753.2658226465148,housing association,Yorkshire and the Humber,14560,20-29 years,73.84615384615384,NA,NA
20220001054,770.651607077573,housing association,South East,25100,30+ years,123.6923076923077,NA,NA
20220001055,2555.131779788376,owner occupied,North West,100000,5-9 years,NA,161.53846153846155,freehold
20220001057,1948.9002832696272,owner occupied,West Midlands,22343.75,5-9 years,NA,NA,freehold
20220001061,1500.9921159518792,owner occupied,South West,14056,30+ years,NA,NA,freehold
20220001063,2859.2120865650863,private rented,East,30200,5-9 years,133.84615384615384,NA,NA
20220001067,2279.7353219463703,owner occupied,Yorkshire and the Humber,47325,20-29 years,NA,NA,freehold
20220001071,1245.0333443147692,owner occupied,North West,30315.8,5-9 years,NA,115.3846153846154,leasehold
20220001078,1015.0319769182609,housing association,London,17035,5-9 years,156.25,NA,NA
20220001084,4449.0359725777935,owner occupied,East Midlands,18650,30+ years,NA,NA,freehold
20220001087,2256.792629113562,owner occupied,East,13000,3-4 years,NA,NA,freehold
20220001089,1585.010827534159,owner occupied,South West,70077.5,10-19 years,NA,NA,freehold
20220001093,520.1699596895708,owner occupied,East Midlands,46237.5,two years,NA,138.46153846153845,freehold
20220001096,4243.131131741932,owner occupied,North East,44909.5,30+ years,NA,NA,freehold
20220001105,1559.0361395440552,local authority,Yorkshire and the Humber,19020.56,5-9 years,90,NA,NA
20220001112,3454.646618339748,owner occupied,West Midlands,65300,3-4 years,NA,106.15384615384616,freehold
20220001120,9944.337514226812,private rented,East,17197.5,3-4 years,144.23076923076923,NA,NA
20220001121,1739.4727184688709,private rented,London,100000,two years,380.7692307692308,NA,NA
20220001122,2532.7612899195856,owner occupied,Yorkshire and the Humber,35649,30+ years,NA,NA,freehold
20220001123,9493.334935784877,owner occupied,North West,45690.7947,3-4 years,NA,440.1564285919146,freehold
20220001125,1292.361200600569,owner occupied,South East,66518.14,3-4 years,NA,323.0769230769231,freehold
20220001127,2432.284901642017,owner occupied,Yorkshire and the Humber,31285,30+ years,NA,NA,freehold
20220001134,2438.490750629024,owner occupied,West Midlands,7135,10-19 years,NA,16.153846153846153,freehold
20220001138,2068.822301986879,owner occupied,South East,100000,10-19 years,NA,600,freehold
20220001139,4006.249142445475,owner occupied,London,62271.5367,5-9 years,NA,230.76923076923077,leasehold
20220001140,5150.864077265575,owner occupied,South East,81777.5,30+ years,NA,NA,freehold
20220001145,1026.9685450487602,housing association,North West,14941.68,3-4 years,95.76923076923076,NA,NA
20220001146,2903.0047791728543,owner occupied,East Midlands,55097.17,10-19 years,NA,88.72415414637273,freehold
20220001147,583.3846017350544,private rented,South West,36652.92,less than 1 year,125.45375727438372,NA,NA
20220001154,706.7898724107024,housing association,North East,19032,less than 1 year,81.25,NA,NA
20220001155,1362.2965568681225,housing association,North West,35360,3-4 years,82.15384615384616,NA,NA
20220001160,1802.863451197005,housing association,South East,36660,one year,229.6153846153846,NA,NA
20220001163,1567.766180535086,owner occupied,South West,31996,20-29 years,NA,NA,freehold
20220001164,2758.4390095213976,owner occupied,South East,38955,30+ years,NA,NA,freehold
20220001165,2654.272246664103,owner occupied,North West,100000,10-19 years,NA,8.307692307692308,freehold
20220001167,2954.4678926323963,owner occupied,North West,29647.5,10-19 years,NA,NA,freehold
20220001176,1625.2612694830575,owner occupied,South West,37223.55,less than 1 year,NA,154.6153846153846,freehold
20220001182,4038.6542089240743,private rented,North West,20191.8078,less than 1 year,92.3076923076923,NA,NA
20220001187,2964.2129499313746,owner occupied,North East,9316.5,30+ years,NA,NA,freehold
20220001191,1872.2203598739463,owner occupied,South West,93337.5,5-9 years,NA,106.15384615384616,freehold
20220001192,2278.970565733713,owner occupied,Yorkshire and the Humber,81112.56,10-19 years,NA,184.6153846153846,freehold
20220001196,752.3775187259087,private rented,North West,16025.36,two years,150,NA,NA
20220001198,3417.122877422931,owner occupied,South West,14056,3-4 years,NA,NA,freehold
20220001199,1555.4105218291447,housing association,North West,14274,10-19 years,79,NA,NA
20220001201,2242.946294659023,local authority,Yorkshire and the Humber,29959.8,5-9 years,84.09763313609467,NA,NA
20220001202,572.2321748156463,housing association,East,10998.55,20-29 years,115,NA,NA
20220001205,2435.8662711334696,owner occupied,North East,28001.85,5-9 years,NA,73.15384615384616,freehold
20220001207,859.4376167434464,local authority,Yorkshire and the Humber,11141.64,10-19 years,83,NA,NA
20220001209,3159.12039407719,owner occupied,South East,10405,30+ years,NA,NA,freehold
20220001214,7336.341541001541,private rented,Yorkshire and the Humber,29975,5-9 years,64.61538461538461,NA,NA
20220001225,3023.954789663187,owner occupied,South East,100000,one year,NA,NA,freehold
20220001228,8582.992471416277,owner occupied,North East,16212.5,20-29 years,NA,NA,freehold
20220001229,2530.8887723736343,local authority,Yorkshire and the Humber,16129.36,30+ years,94,NA,NA
20220001241,784.2413032110979,private rented,South West,68537.5,3-4 years,150,NA,NA
20220001242,2793.20050075634,owner occupied,South East,25547,3-4 years,NA,NA,freehold
20220001245,2849.2936676180307,private rented,West Midlands,23920,one year,144.23076923076923,NA,NA
20220001247,2621.559679675775,owner occupied,North West,23174,20-29 years,NA,NA,freehold
20220001250,2039.211521111582,owner occupied,East,27266,10-19 years,NA,NA,freehold
20220001251,6137.942988865103,owner occupied,South West,54860,20-29 years,NA,NA,freehold
20220001257,2742.551362438315,private rented,East Midlands,53044.8,one year,252.69230769230768,NA,NA
20220001258,1417.0353274868703,owner occupied,North West,72721,one year,NA,148.3846153846154,freehold
20220001262,4553.528847641666,owner occupied,South East,55051.4888,20-29 years,NA,276.9230769230769,freehold
20220001274,2595.724859966576,owner occupied,East,14400,10-19 years,NA,NA,freehold
20220001276,2277.316760232275,owner occupied,West Midlands,67034.05,two years,NA,230.76923076923077,freehold
20220001278,1027.2783018682348,owner occupied,South East,29665,30+ years,NA,NA,freehold
20220001279,2907.6227910660737,owner occupied,East Midlands,25237.4256,less than 1 year,NA,483.5816412643235,freehold
20220001283,1541.171861412755,owner occupied,South West,100000,5-9 years,NA,253.84615384615384,freehold
20220001284,590.7990214564765,local authority,Yorkshire and the Humber,13201,5-9 years,84,NA,NA
20220001286,1254.8018114233926,local authority,North West,87845.4251,10-19 years,62.130177514792905,NA,NA
20220001292,2812.4038399012925,owner occupied,South West,100000,10-19 years,NA,196.15384615384616,freehold
20220001293,2288.965406068082,owner occupied,East Midlands,55600.3,30+ years,NA,NA,freehold
20220001300,980.0901769730924,owner occupied,Yorkshire and the Humber,46020,3-4 years,NA,108.46153846153848,freehold
20220001301,7507.704437666108,owner occupied,West Midlands,29900,10-19 years,NA,118.84615384615384,freehold
20220001305,933.9782458057564,local authority,London,20576,one year,124,NA,NA
20220001309,4289.260601524206,owner occupied,West Midlands,77002.8,10-19 years,NA,115.3846153846154,freehold
20220001312,1547.630007500646,owner occupied,South East,32257.5,30+ years,NA,NA,freehold
20220001314,248.81074718692983,owner occupied,South West,33859.5,one year,NA,NA,freehold
20220001315,4286.192596355744,owner occupied,London,93414.68,5-9 years,NA,NA,leasehold
20220001317,2275.4053990062766,owner occupied,South East,100000,30+ years,NA,NA,freehold
20220001319,5374.965102494124,owner occupied,Yorkshire and the Humber,45375,10-19 years,NA,NA,freehold
20220001323,825.6367420313677,local authority,North East,17665.5,3-4 years,77.53846153846153,NA,NA
20220001324,844.1872147155191,private rented,East,27300,5-9 years,140.76923076923077,NA,NA
20220001326,1454.0193539501536,local authority,Yorkshire and the Humber,6474,3-4 years,74.03846153846153,NA,NA
20220001328,1088.2562271114316,housing association,North West,30315.8,two years,83.65384615384616,NA,NA
20220001334,2014.2343707563373,owner occupied,North West,25575,20-29 years,NA,NA,freehold
20220001336,2926.9055469409695,owner occupied,South West,64085,10-19 years,NA,NA,freehold
20220001342,1258.867188211081,housing association,North West,9948,10-19 years,84.92307692307692,NA,NA
20220001345,3019.815636329276,owner occupied,West Midlands,100000,20-29 years,NA,NA,freehold
20220001348,4790.976196678765,owner occupied,London,95325,5-9 years,NA,246.92307692307693,freehold
20220001350,558.7074296200279,owner occupied,East,40635,two years,52.38461538461539,53.07692307692308,leasehold
20220001352,2478.0858095152075,owner occupied,North West,18275,one year,NA,62.30769230769231,freehold
20220001357,4625.6477644674715,owner occupied,South East,45295,30+ years,NA,NA,freehold
20220001358,4853.753678386966,owner occupied,South East,65880.3,5-9 years,NA,182.30769230769232,freehold
20220001366,4315.952606895623,owner occupied,South West,52967.3,two years,NA,173.07692307692307,freehold
20220001371,2122.060330694449,owner occupied,North East,100000,one year,NA,346.15384615384613,freehold
20220001374,1775.1035535864978,private rented,North West,45998.9406,10-19 years,121.15384615384616,NA,NA
20220001375,734.3563830000694,owner occupied,South East,71989.94,5-9 years,NA,226.15384615384616,freehold
20220001379,3281.248607913701,owner occupied,East Midlands,38252.5,5-9 years,NA,NA,freehold
20220001382,1185.5277420436958,local authority,South West,13224.08,two years,76,NA,NA
20220001385,2072.0098666711333,owner occupied,South West,13212.5,30+ years,NA,NA,freehold
20220001390,1586.9663902467344,housing association,East Midlands,12709,10-19 years,88.61538461538461,NA,NA
20220001398,1692.2385556781749,owner occupied,South West,38085,10-19 years,NA,151.6094365149928,freehold
20220001399,690.3740005424219,local authority,South West,45767.8,5-9 years,113.46153846153848,NA,NA
20220001400,1556.4334753445185,owner occupied,London,100000,10-19 years,NA,300,freehold
20220001405,687.1193858431892,housing association,South East,64195,10-19 years,131.25,NA,NA
20220001408,9000.514869893326,owner occupied,Yorkshire and the Humber,20751,20-29 years,NA,NA,freehold
20220001410,13415.205721248649,owner occupied,London,42416,30+ years,NA,NA,freehold
20220001414,4930.8428053145235,private rented,London,63075,one year,334.61538461538464,NA,NA
20220001418,2301.252229098051,owner occupied,South East,100000,one year,NA,463.84615384615387,freehold
20220001419,1628.9180239542152,private rented,West Midlands,24910.8,5-9 years,150,NA,NA
20220001421,1816.7842101920216,local authority,South East,97780,20-29 years,96.92307692307692,NA,NA
20220001422,3006.3696979232373,owner occupied,South East,81397,10-19 years,NA,NA,freehold
20220001423,741.3190807478937,local authority,Yorkshire and the Humber,32039.8,10-19 years,69.23076923076923,NA,NA
20220001425,2534.929104349291,owner occupied,North West,25890.66,5-9 years,NA,157.8846153846154,freehold
20220001431,7748.497200362549,owner occupied,North West,18348.72,20-29 years,NA,90,leasehold
20220001432,3680.8491334552673,private rented,South East,27827.8,two years,196.15384615384616,NA,NA
20220001437,2168.5304745482094,owner occupied,East Midlands,20887.5,10-19 years,NA,NA,freehold
20220001439,1041.8172366338313,local authority,North West,18555.8,30+ years,123.37278106508876,NA,NA
20220001440,4061.4858943376817,owner occupied,South West,100000,two years,NA,NA,freehold
20220001442,4134.477194032309,owner occupied,South East,91732.5,10-19 years,NA,83.07692307692308,freehold
20220001443,2304.39348941602,owner occupied,Yorkshire and the Humber,82277.5,less than 1 year,NA,215.53846153846155,freehold
20220001445,2534.213524402129,owner occupied,London,19056,30+ years,NA,NA,freehold
20220001448,1876.8744740824256,private rented,London,46840,5-9 years,0,NA,NA
20220001453,5460.309403014618,owner occupied,West Midlands,68206.25,3-4 years,NA,101.53846153846152,freehold
20220001455,1808.5935367296272,owner occupied,Yorkshire and the Humber,30290,5-9 years,NA,NA,freehold
20220001461,7103.577296260329,owner occupied,East,43437.5,10-19 years,NA,144.23076923076923,freehold
20220001468,3245.643203983469,owner occupied,West Midlands,46807.8,10-19 years,NA,136.937555561929,freehold
20220001470,2635.991641953213,owner occupied,East Midlands,19386.25,one year,NA,NA,freehold
20220001473,1279.1862089044537,local authority,South East,52756.56,10-19 years,131.53846153846155,NA,NA
20220001474,1115.8453699681622,private rented,East,75737.5,3-4 years,253.84615384615384,NA,NA
20220001475,2835.2233508206596,private rented,London,13037.5,less than 1 year,205.3846153846154,NA,NA
20220001483,9548.678089698444,owner occupied,North East,87319.69,3-4 years,NA,230.76923076923077,freehold
20220001485,2194.1031188639076,owner occupied,East Midlands,85290,20-29 years,NA,156.92307692307693,freehold
20220001486,1570.0707907764972,owner occupied,Yorkshire and the Humber,62769.0328,20-29 years,NA,418.6438074255585,freehold
20220001488,1944.7039664349409,owner occupied,South West,81715,10-19 years,NA,184.6153846153846,freehold
20220001493,2262.5999374558314,owner occupied,North West,17533.75,30+ years,NA,NA,freehold
20220001510,1644.2143065391197,housing association,South West,20298.75,5-9 years,84.92307692307692,NA,NA
20220001513,843.9053610600648,housing association,North West,18200,two years,103,NA,NA
20220001516,2223.0883331729283,owner occupied,Yorkshire and the Humber,14690,5-9 years,NA,NA,freehold
20220001520,3398.538466176836,owner occupied,South East,82800,5-9 years,NA,298.5388048640424,freehold
20220001525,3536.9270383595876,owner occupied,North West,22030,10-19 years,NA,NA,freehold
20220001526,843.5255273757126,local authority,East,12709,30+ years,115.3846153846154,NA,NA
20220001531,1451.8271365077555,owner occupied,East,49400,10-19 years,NA,126.92307692307692,freehold
20220001533,329.49938157716446,private rented,London,100000,less than 1 year,323.0769230769231,NA,NA
20220001539,1662.255635342663,housing association,South West,47596.0135,one year,108,NA,NA
20220001540,1976.633841843303,owner occupied,North West,95074.8,20-29 years,NA,87,freehold
